tool,signature,class_name,method_name,primary_tag,all_tags
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,android.os.Bundle)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,android.os.Parcelable)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,boolean)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,byte)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,byte[])>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,int)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,int[])>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.io.Serializable)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.lang.CharSequence)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.lang.String)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,java.lang.String[])>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putExtra(java.lang.String,long)>",android.content.Intent,putExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putParcelableArrayListExtra(java.lang.String,java.util.ArrayList)>",android.content.Intent,putParcelableArrayListExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent putStringArrayListExtra(java.lang.String,java.util.ArrayList)>",android.content.Intent,putStringArrayListExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent setClass(android.content.Context,java.lang.Class)>",android.content.Intent,setClass,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent setClassName(android.content.Context,java.lang.String)>",android.content.Intent,setClassName,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent setClassName(java.lang.String,java.lang.String)>",android.content.Intent,setClassName,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.Intent setDataAndType(android.net.Uri,java.lang.String)>",android.content.Intent,setDataAndType,ipc,ipc
ANDROGUARD,"<android.content.Intent: android.content.pm.ActivityInfo resolveActivityInfo(android.content.pm.PackageManager,int)>",android.content.Intent,resolveActivityInfo,ipc,ipc
ANDROGUARD,"<android.content.Intent: boolean getBooleanExtra(java.lang.String,boolean)>",android.content.Intent,getBooleanExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: int getIntExtra(java.lang.String,int)>",android.content.Intent,getIntExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: java.io.Serializable getSerializableExtra(java.lang.String,java.lang.Class)>",android.content.Intent,getSerializableExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: java.lang.Object getParcelableExtra(java.lang.String,java.lang.Class)>",android.content.Intent,getParcelableExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: long getLongExtra(java.lang.String,long)>",android.content.Intent,getLongExtra,ipc,ipc
ANDROGUARD,"<android.content.Intent: void <init>(android.content.Context,java.lang.Class)>",android.content.Intent,<init>,ipc,ipc
ANDROGUARD,"<android.content.Intent: void <init>(java.lang.String,android.net.Uri)>",android.content.Intent,<init>,ipc,ipc
ANDROGUARD,"<android.content.Intent: void <init>(java.lang.String,android.net.Uri,android.content.Context,java.lang.Class)>",android.content.Intent,<init>,ipc,ipc
ANDROGUARD,"<android.content.IntentFilter: int match(java.lang.String,java.lang.String,java.lang.String,android.net.Uri,java.util.Set,java.lang.String)>",android.content.IntentFilter,match,ipc,ipc
ANDROGUARD,"<android.content.IntentFilter: void addDataSchemeSpecificPart(java.lang.String,int)>",android.content.IntentFilter,addDataSchemeSpecificPart,ipc,ipc
ANDROGUARD,"<android.content.ServiceConnection: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>",android.content.ServiceConnection,onServiceConnected,callback,callback
ANDROGUARD,"<android.content.SharedPreferences$OnSharedPreferenceChangeListener: void onSharedPreferenceChanged(android.content.SharedPreferences,java.lang.String)>",android.content.SharedPreferences$OnSharedPreferenceChangeListener,onSharedPreferenceChanged,callback,callback
ANDROGUARD,"<android.database.ContentObserver: void onChange(boolean,android.net.Uri)>",android.database.ContentObserver,onChange,callback,callback
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(boolean,java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>",android.database.sqlite.SQLiteDatabase,query,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>",android.database.sqlite.SQLiteDatabase,query,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)>",android.database.sqlite.SQLiteDatabase,query,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: int delete(java.lang.String,java.lang.String,java.lang.String[])>",android.database.sqlite.SQLiteDatabase,delete,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: int update(java.lang.String,android.content.ContentValues,java.lang.String,java.lang.String[])>",android.database.sqlite.SQLiteDatabase,update,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteDatabase: long insert(java.lang.String,java.lang.String,android.content.ContentValues)>",android.database.sqlite.SQLiteDatabase,insert,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.database.sqlite.SQLiteQueryBuilder: android.database.Cursor query(android.database.sqlite.SQLiteDatabase,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String)>",android.database.sqlite.SQLiteQueryBuilder,query,entrypoint,entrypoint|sensitive_api
ANDROGUARD,"<android.hardware.Camera$Parameters: void setPreviewSize(int,int)>",android.hardware.Camera$Parameters,setPreviewSize,camera,camera
ANDROGUARD,"<android.hardware.Camera: void getCameraInfo(int,android.hardware.Camera$CameraInfo)>",android.hardware.Camera,getCameraInfo,camera,camera
ANDROGUARD,"<android.hardware.camera2.CameraCaptureSession: int capture(android.hardware.camera2.CaptureRequest,android.hardware.camera2.CameraCaptureSession$CaptureCallback,android.os.Handler)>",android.hardware.camera2.CameraCaptureSession,capture,camera,camera
ANDROGUARD,"<android.hardware.camera2.CameraCaptureSession: int setRepeatingRequest(android.hardware.camera2.CaptureRequest,android.hardware.camera2.CameraCaptureSession$CaptureCallback,android.os.Handler)>",android.hardware.camera2.CameraCaptureSession,setRepeatingRequest,camera,camera
ANDROGUARD,"<android.hardware.camera2.CameraDevice: void createCaptureSession(java.util.List,android.hardware.camera2.CameraCaptureSession$StateCallback,android.os.Handler)>",android.hardware.camera2.CameraDevice,createCaptureSession,camera,camera
ANDROGUARD,"<android.hardware.camera2.CameraManager: void openCamera(java.lang.String,android.hardware.camera2.CameraDevice$StateCallback,android.os.Handler)>",android.hardware.camera2.CameraManager,openCamera,camera,camera|sensitive_api
ANDROGUARD,"<android.hardware.camera2.CameraManager: void openCamera(java.lang.String,java.util.concurrent.Executor,android.hardware.camera2.CameraDevice$StateCallback)>",android.hardware.camera2.CameraManager,openCamera,camera,camera|sensitive_api
ANDROGUARD,"<android.hardware.camera2.CameraManager: void registerAvailabilityCallback(android.hardware.camera2.CameraManager$AvailabilityCallback,android.os.Handler)>",android.hardware.camera2.CameraManager,registerAvailabilityCallback,camera,camera
ANDROGUARD,"<android.hardware.camera2.CameraManager: void registerAvailabilityCallback(java.util.concurrent.Executor,android.hardware.camera2.CameraManager$AvailabilityCallback)>",android.hardware.camera2.CameraManager,registerAvailabilityCallback,camera,camera
ANDROGUARD,"<android.hardware.camera2.CaptureRequest$Builder: void set(android.hardware.camera2.CaptureRequest$Key,java.lang.Object)>",android.hardware.camera2.CaptureRequest$Builder,set,camera,camera
ANDROGUARD,"<android.hardware.camera2.params.MeteringRectangle: void <init>(android.graphics.Rect,int)>",android.hardware.camera2.params.MeteringRectangle,<init>,camera,camera
ANDROGUARD,"<android.hardware.camera2.params.MeteringRectangle: void <init>(int,int,int,int,int)>",android.hardware.camera2.params.MeteringRectangle,<init>,camera,camera
ANDROGUARD,"<android.location.Location: void distanceBetween(double,double,double,double,float[])>",android.location.Location,distanceBetween,location,location
ANDROGUARD,"<android.location.LocationManager: boolean addNmeaListener(android.location.OnNmeaMessageListener,android.os.Handler)>",android.location.LocationManager,addNmeaListener,location,location
ANDROGUARD,"<android.location.LocationManager: boolean registerGnssStatusCallback(android.location.GnssStatus$Callback,android.os.Handler)>",android.location.LocationManager,registerGnssStatusCallback,location,location
ANDROGUARD,"<android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,android.location.LocationListener)>",android.location.LocationManager,requestLocationUpdates,location,location|sensitive_api
ANDROGUARD,"<android.location.LocationManager: void requestSingleUpdate(java.lang.String,android.location.LocationListener,android.os.Looper)>",android.location.LocationManager,requestSingleUpdate,location,location
ANDROGUARD,"<android.media.AudioRecord: int getMinBufferSize(int,int,int)>",android.media.AudioRecord,getMinBufferSize,microphone,microphone
ANDROGUARD,"<android.media.AudioRecord: void <init>(int,int,int,int,int)>",android.media.AudioRecord,<init>,microphone,microphone
ANDROGUARD,"<android.net.ConnectivityManager$NetworkCallback: void onBlockedStatusChanged(android.net.Network,boolean)>",android.net.ConnectivityManager$NetworkCallback,onBlockedStatusChanged,callback,callback
ANDROGUARD,"<android.net.ConnectivityManager$NetworkCallback: void onCapabilitiesChanged(android.net.Network,android.net.NetworkCapabilities)>",android.net.ConnectivityManager$NetworkCallback,onCapabilitiesChanged,callback,callback
ANDROGUARD,"<android.net.ConnectivityManager$NetworkCallback: void onLinkPropertiesChanged(android.net.Network,android.net.LinkProperties)>",android.net.ConnectivityManager$NetworkCallback,onLinkPropertiesChanged,callback,callback
ANDROGUARD,"<android.provider.DocumentsContract: boolean isDocumentUri(android.content.Context,android.net.Uri)>",android.provider.DocumentsContract,isDocumentUri,content_provider,content_provider
ANDROGUARD,"<android.provider.MediaStore$Images$Media: java.lang.String insertImage(android.content.ContentResolver,android.graphics.Bitmap,java.lang.String,java.lang.String)>",android.provider.MediaStore$Images$Media,insertImage,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Global: float getFloat(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$Global,getFloat,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Global: float getFloat(android.content.ContentResolver,java.lang.String,float)>",android.provider.Settings$Global,getFloat,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Global: int getInt(android.content.ContentResolver,java.lang.String,int)>",android.provider.Settings$Global,getInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Global: java.lang.String getString(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$Global,getString,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Secure: int getInt(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$Secure,getInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Secure: int getInt(android.content.ContentResolver,java.lang.String,int)>",android.provider.Settings$Secure,getInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$Secure: java.lang.String getString(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$Secure,getString,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: boolean putInt(android.content.ContentResolver,java.lang.String,int)>",android.provider.Settings$System,putInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: float getFloat(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$System,getFloat,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: float getFloat(android.content.ContentResolver,java.lang.String,float)>",android.provider.Settings$System,getFloat,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: int getInt(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$System,getInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: int getInt(android.content.ContentResolver,java.lang.String,int)>",android.provider.Settings$System,getInt,content_provider,content_provider
ANDROGUARD,"<android.provider.Settings$System: java.lang.String getString(android.content.ContentResolver,java.lang.String)>",android.provider.Settings$System,getString,content_provider,content_provider
ANDROGUARD,"<android.support.constraint.ConstraintLayout: void onLayout(boolean,int,int,int,int)>",android.support.constraint.ConstraintLayout,onLayout,callback,callback
ANDROGUARD,"<android.support.constraint.ConstraintLayout: void onMeasure(int,int)>",android.support.constraint.ConstraintLayout,onMeasure,callback,callback
ANDROGUARD,"<android.support.customtabs.CustomTabsServiceConnection: void onCustomTabsServiceConnected(android.content.ComponentName,android.support.customtabs.CustomTabsClient)>",android.support.customtabs.CustomTabsServiceConnection,onCustomTabsServiceConnected,callback,callback
ANDROGUARD,"<android.support.customtabs.CustomTabsServiceConnection: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>",android.support.customtabs.CustomTabsServiceConnection,onServiceConnected,callback,callback
