tool,signature,apps_as_dynamic_entry,class_name,method_name,primary_tag,all_tags,non_library,nonobf_strict
ANDROGUARD,"<com.facebook.react.views.view.ReactViewManager: void setOpacity(android.view.View,float)>",14,com.facebook.react.views.view.ReactViewManager,setOpacity,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager: void updateLayout(int,int,int,int,int,int)>",14,com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager,updateLayout,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.engine.FlutterEngine: void updateDisplayMetrics(float,float,float)>",14,io.flutter.embedding.engine.FlutterEngine,updateDisplayMetrics,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger: void setMessageHandler(java.lang.String,io.flutter.plugin.common.BinaryMessenger$BinaryMessageHandler,io.flutter.plugin.common.BinaryMessenger$TaskQueue)>",14,io.flutter.embedding.engine.dart.DartExecutor$DefaultBinaryMessenger,setMessageHandler,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.engine.systemchannels.KeyboardChannel$1: void onMethodCall(io.flutter.plugin.common.MethodCall,io.flutter.plugin.common.MethodChannel$Result)>",14,io.flutter.embedding.engine.systemchannels.KeyboardChannel$1,onMethodCall,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<io.flutter.plugin.common.StandardMessageCodec: java.nio.ByteBuffer encodeMessage(java.lang.Object)>,14,io.flutter.plugin.common.StandardMessageCodec,encodeMessage,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<okio.Buffer: okio.BufferedSink writeUtf8(java.lang.String,int,int)>",14,okio.Buffer,writeUtf8,network,network,no,yes
ANDROGUARD,"<okio.FileHandle$FileHandleSink: void write(okio.Buffer,long)>",14,okio.FileHandle$FileHandleSink,write,network,network,no,yes
ANDROGUARD,"<okio.JvmSystemFileSystem: void createDirectory(okio.Path,boolean)>",14,okio.JvmSystemFileSystem,createDirectory,network,network,no,yes
ANDROGUARD,"<androidx.navigation.fragment.NavHostFragment: void onInflate(android.content.Context,android.util.AttributeSet,android.os.Bundle)>",13,androidx.navigation.fragment.NavHostFragment,onInflate,callback,callback|entrypoint,no,yes
ANDROGUARD,"<com.facebook.react.ReactRootView: void onLayout(boolean,int,int,int,int)>",13,com.facebook.react.ReactRootView,onLayout,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.LayoutShadowNode: void setPositionValues(int,com.facebook.react.bridge.Dynamic)>",13,com.facebook.react.uimanager.LayoutShadowNode,setPositionValues,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ReactShadowNodeImpl: void addChildAt(com.facebook.react.uimanager.ReactShadowNode,int)>",13,com.facebook.react.uimanager.ReactShadowNodeImpl,addChildAt,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ReactShadowNodeImpl: void addNativeChildAt(com.facebook.react.uimanager.ReactShadowNode,int)>",13,com.facebook.react.uimanager.ReactShadowNodeImpl,addNativeChildAt,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ReactShadowNodeImpl: void calculateLayout(float,float)>",13,com.facebook.react.uimanager.ReactShadowNodeImpl,calculateLayout,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ViewManagerPropertyUpdater$FallbackViewManagerSetter: void setProperty(com.facebook.react.uimanager.ViewManager,android.view.View,java.lang.String,java.lang.Object)>",13,com.facebook.react.uimanager.ViewManagerPropertyUpdater$FallbackViewManagerSetter,setProperty,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ViewManagersPropertyCache$DynamicPropSetter: java.lang.Object getValueOrDefault(java.lang.Object,android.content.Context)>",13,com.facebook.react.uimanager.ViewManagersPropertyCache$DynamicPropSetter,getValueOrDefault,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.views.view.ReactClippingViewManager: void addView(android.view.ViewGroup,android.view.View,int)>",13,com.facebook.react.views.view.ReactClippingViewManager,addView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.reactnativecommunity.asyncstorage.AsyncStorageModule: void multiGet(com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.Callback)>",13,com.reactnativecommunity.asyncstorage.AsyncStorageModule,multiGet,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager: void dropView(android.view.View)>,13,com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager,dropView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.android.KeyChannelResponder: void handleEvent(android.view.KeyEvent,io.flutter.embedding.android.KeyboardManager$Responder$OnKeyEventHandledCallback)>",13,io.flutter.embedding.android.KeyChannelResponder,handleEvent,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.plugin.common.BasicMessageChannel$IncomingMessageHandler: void onMessage(java.nio.ByteBuffer,io.flutter.plugin.common.BinaryMessenger$BinaryReply)>",13,io.flutter.plugin.common.BasicMessageChannel$IncomingMessageHandler,onMessage,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<io.flutter.plugins.urllauncher.UrlLauncherPlugin: void onAttachedToActivity(io.flutter.embedding.engine.plugins.activity.ActivityPluginBinding)>,13,io.flutter.plugins.urllauncher.UrlLauncherPlugin,onAttachedToActivity,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.view.FlutterCallbackInformation: void <init>(java.lang.String,java.lang.String,java.lang.String)>",13,io.flutter.view.FlutterCallbackInformation,<init>,sdk_mediated,sdk_mediated,no,no
ANDROGUARD,"<okhttp3.internal.connection.Exchange$RequestBodySink: void write(okio.Buffer,long)>",13,okhttp3.internal.connection.Exchange$RequestBodySink,write,network,network,no,yes
ANDROGUARD,"<okhttp3.internal.http2.Http2ExchangeCodec: okio.Sink createRequestBody(okhttp3.Request,long)>",13,okhttp3.internal.http2.Http2ExchangeCodec,createRequestBody,network,network,no,yes
ANDROGUARD,"<okhttp3.internal.io.FileSystem$Companion$SystemFileSystem: void rename(java.io.File,java.io.File)>",13,okhttp3.internal.io.FileSystem$Companion$SystemFileSystem,rename,network,network,no,yes
ANDROGUARD,"<androidx.navigation.fragment.NavHostFragment: android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)>",12,androidx.navigation.fragment.NavHostFragment,onCreateView,callback,callback|entrypoint,no,yes
ANDROGUARD,"<androidx.navigation.fragment.NavHostFragment: void onViewCreated(android.view.View,android.os.Bundle)>",12,androidx.navigation.fragment.NavHostFragment,onViewCreated,callback,callback|entrypoint,no,yes
ANDROGUARD,"<androidx.work.impl.background.systemjob.SystemJobService: void onExecuted(androidx.work.impl.model.WorkGenerationalId,boolean)>",12,androidx.work.impl.background.systemjob.SystemJobService,onExecuted,callback,callback|entrypoint,no,yes
ANDROGUARD,"<com.facebook.react.ReactActivity: boolean onKeyUp(int,android.view.KeyEvent)>",12,com.facebook.react.ReactActivity,onKeyUp,callback,callback|entrypoint|sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void connectAnimatedNodeToView(double,double)>",12,com.facebook.react.animated.NativeAnimatedModule,connectAnimatedNodeToView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void connectAnimatedNodes(double,double)>",12,com.facebook.react.animated.NativeAnimatedModule,connectAnimatedNodes,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<com.facebook.react.bridge.ReadableNativeMap: com.facebook.react.bridge.ReadableArray getArray(java.lang.String)>,12,com.facebook.react.bridge.ReadableNativeMap,getArray,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.modules.blob.BlobModule: void createFromParts(com.facebook.react.bridge.ReadableArray,java.lang.String)>",12,com.facebook.react.modules.blob.BlobModule,createFromParts,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.BaseViewManager: void setZIndex(android.view.View,float)>",12,com.facebook.react.uimanager.BaseViewManager,setZIndex,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ReanimatedUIManager: void updateView(int,java.lang.String,com.facebook.react.bridge.ReadableMap)>",12,com.facebook.react.uimanager.ReanimatedUIManager,updateView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ViewManagersPropertyCache$BooleanPropSetter: java.lang.Object getValueOrDefault(java.lang.Object,android.content.Context)>",12,com.facebook.react.uimanager.ViewManagersPropertyCache$BooleanPropSetter,getValueOrDefault,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ViewManagersPropertyCache$FloatPropSetter: java.lang.Object getValueOrDefault(java.lang.Object,android.content.Context)>",12,com.facebook.react.uimanager.ViewManagersPropertyCache$FloatPropSetter,getValueOrDefault,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.views.text.ReactTextViewManager: void updateExtraData(android.view.View,java.lang.Object)>",12,com.facebook.react.views.text.ReactTextViewManager,updateExtraData,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.google.android.gms.measurement.internal.AppMeasurementDynamiteService: void onActivityStoppedByScionActivityInfo(com.google.android.gms.internal.measurement.zzdf,long)>",12,com.google.android.gms.measurement.internal.AppMeasurementDynamiteService,onActivityStoppedByScionActivityInfo,callback,callback|entrypoint,no,yes
ANDROGUARD,"<com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager: void manageChildren(int,int[],com.facebook.react.uimanager.ViewAtIndex[],int[])>",12,com.swmansion.reanimated.layoutReanimation.ReanimatedNativeHierarchyManager,manageChildren,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.android.KeyEmbedderResponder: void handleEvent(android.view.KeyEvent,io.flutter.embedding.android.KeyboardManager$Responder$OnKeyEventHandledCallback)>",12,io.flutter.embedding.android.KeyEmbedderResponder,handleEvent,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.engine.FlutterEngineConnectionRegistry: void attachToActivity(io.flutter.embedding.android.ExclusiveAppComponent,androidx.lifecycle.Lifecycle)>",12,io.flutter.embedding.engine.FlutterEngineConnectionRegistry,attachToActivity,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.engine.systemchannels.NavigationChannel$1: void onMethodCall(io.flutter.plugin.common.MethodCall,io.flutter.plugin.common.MethodChannel$Result)>",12,io.flutter.embedding.engine.systemchannels.NavigationChannel$1,onMethodCall,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.plugin.editing.a: android.view.WindowInsets onApplyWindowInsets(android.view.View,android.view.WindowInsets)>",12,io.flutter.plugin.editing.a,onApplyWindowInsets,sdk_mediated,sdk_mediated,no,no
ANDROGUARD,"<okhttp3.internal.http2.Http2Stream$FramingSink: void write(okio.Buffer,long)>",12,okhttp3.internal.http2.Http2Stream$FramingSink,write,network,network,no,yes
ANDROGUARD,"<app.notifee.core.InitProvider: void attachInfo(android.content.Context,android.content.pm.ProviderInfo)>",11,app.notifee.core.InitProvider,attachInfo,callback,callback|entrypoint|sdk_mediated,no,yes
ANDROGUARD,"<com.bumptech.glide.manager.DefaultConnectivityMonitor$1: void onReceive(android.content.Context,android.content.Intent)>",11,com.bumptech.glide.manager.DefaultConnectivityMonitor$1,onReceive,entrypoint,entrypoint,no,yes
ANDROGUARD,"<com.facebook.react.bridge.JavaMethodWrapper$7: java.lang.Object extractArgument(com.facebook.react.bridge.JSInstance,com.facebook.react.bridge.ReadableArray,int)>",11,com.facebook.react.bridge.JavaMethodWrapper$7,extractArgument,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.modules.network.NetworkingModule: void sendRequest(java.lang.String,java.lang.String,double,com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.ReadableMap,java.lang.String,boolean,double,boolean)>",11,com.facebook.react.modules.network.NetworkingModule,sendRequest,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.BaseViewManager: void setImportantForAccessibility(android.view.View,java.lang.String)>",11,com.facebook.react.uimanager.BaseViewManager,setImportantForAccessibility,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.BaseViewManager: void setViewState(android.view.View,com.facebook.react.bridge.ReadableMap)>",11,com.facebook.react.uimanager.BaseViewManager,setViewState,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.LayoutShadowNode: void setMargins(int,com.facebook.react.bridge.Dynamic)>",11,com.facebook.react.uimanager.LayoutShadowNode,setMargins,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.ReanimatedUIImplementation: void manageChildren(int,com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.ReadableArray)>",11,com.facebook.react.uimanager.ReanimatedUIImplementation,manageChildren,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.UIManagerModule: int addRootView(android.view.View,com.facebook.react.bridge.WritableMap)>",11,com.facebook.react.uimanager.UIManagerModule,addRootView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.UIManagerModule: int addRootView(android.view.View,com.facebook.react.bridge.WritableMap,java.lang.String)>",11,com.facebook.react.uimanager.UIManagerModule,addRootView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.UIManagerModule: void synchronouslyUpdateViewOnUIThread(int,com.facebook.react.bridge.ReadableMap)>",11,com.facebook.react.uimanager.UIManagerModule,synchronouslyUpdateViewOnUIThread,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.events.EventDispatcherImpl: void registerEventEmitter(int,com.facebook.react.uimanager.events.RCTEventEmitter)>",11,com.facebook.react.uimanager.events.EventDispatcherImpl,registerEventEmitter,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.views.view.ReactViewGroup: void onMeasure(int,int)>",11,com.facebook.react.views.view.ReactViewGroup,onMeasure,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.google.android.gms.auth.api.signin.internal.SignInHubActivity: void onActivityResult(int,int,android.content.Intent)>",11,com.google.android.gms.auth.api.signin.internal.SignInHubActivity,onActivityResult,callback,callback|entrypoint,no,yes
ANDROGUARD,"<com.reactnativecommunity.asyncstorage.AsyncStorageModule: void multiSet(com.facebook.react.bridge.ReadableArray,com.facebook.react.bridge.Callback)>",11,com.reactnativecommunity.asyncstorage.AsyncStorageModule,multiSet,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.reactnativecommunity.netinfo.NetInfoModule: void getCurrentState(java.lang.String,com.facebook.react.bridge.Promise)>",11,com.reactnativecommunity.netinfo.NetInfoModule,getCurrentState,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<io.flutter.embedding.android.FlutterActivity: io.flutter.plugin.platform.PlatformPlugin providePlatformPlugin(android.app.Activity,io.flutter.embedding.engine.FlutterEngine)>",11,io.flutter.embedding.android.FlutterActivity,providePlatformPlugin,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingPlugin: boolean onNewIntent(android.content.Intent)>,11,io.flutter.plugins.firebase.messaging.FlutterFirebaseMessagingPlugin,onNewIntent,sdk_mediated,entrypoint|sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void addAnimatedEventToView(double,java.lang.String,com.facebook.react.bridge.ReadableMap)>",10,com.facebook.react.animated.NativeAnimatedModule,addAnimatedEventToView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void disconnectAnimatedNodeFromView(double,double)>",10,com.facebook.react.animated.NativeAnimatedModule,disconnectAnimatedNodeFromView,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void disconnectAnimatedNodes(double,double)>",10,com.facebook.react.animated.NativeAnimatedModule,disconnectAnimatedNodes,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void getValue(double,com.facebook.react.bridge.Callback)>",10,com.facebook.react.animated.NativeAnimatedModule,getValue,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.animated.NativeAnimatedModule: void startAnimatingNode(double,double,com.facebook.react.bridge.ReadableMap,com.facebook.react.bridge.Callback)>",10,com.facebook.react.animated.NativeAnimatedModule,startAnimatingNode,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,<com.facebook.react.bridge.ReadableNativeArray: java.lang.String getString(int)>,10,com.facebook.react.bridge.ReadableNativeArray,getString,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.modules.appstate.AppStateModule: void getCurrentAppState(com.facebook.react.bridge.Callback,com.facebook.react.bridge.Callback)>",10,com.facebook.react.modules.appstate.AppStateModule,getCurrentAppState,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.modules.core.JavaTimerManager$1: int compare(java.lang.Object,java.lang.Object)>",10,com.facebook.react.modules.core.JavaTimerManager$1,compare,sdk_mediated,sdk_mediated,no,yes
ANDROGUARD,"<com.facebook.react.uimanager.LayoutShadowNode: void setBorderWidths(int,float)>",10,com.facebook.react.uimanager.LayoutShadowNode,setBorderWidths,sdk_mediated,sdk_mediated,no,yes
